data_idx,question,prompt,response,correct_choice,correct_choice_alphabet,parsed_response
9662,What is coming from the top of the vehicle?,"What is coming from the top of the vehicle?
A. fire
B. steam
C. birds
D. water

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,water,D,D
7727,What sport is being played?,"What sport is being played?
A. hockey
B. soccer
C. ultimate frisbee
D. football

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,ultimate frisbee,C,C
11148,What sport does the person play that is on the sign?,"What sport does the person play that is on the sign?
A. hockey
B. basketball
C. baseball
D. football

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,baseball,C,C
6100,Why does she look disgusted?,"Why does she look disgusted?
A. is sad
B. pst fprl
C. wants more
D. dislikes vegetables

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,dislikes vegetables,D,C
4539,What kind of chopper is this?,"What kind of chopper is this?
A. cargo
B. attack
C. medical
D. law enforcement

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,medical,C,C
4053,What type of pepper is on the plate?,"What type of pepper is on the plate?
A. jalapeno
B. cherry pepper
C. pepperoncini
D. red pepper

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,pepperoncini,C,C
10962,What country is this taking place in?,"What country is this taking place in?
A. canada
B. england
C. usa
D. italy

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,italy,D,D
9427,What objects are hanging from the ceiling?,"What objects are hanging from the ceiling?
A. umbrella
B. lamps
C. fans
D. bowls

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,umbrella,A,A
3410,What is in the pot in the upper left corner?,"What is in the pot in the upper left corner?
A. gas
B. coffee
C. noodles
D. water

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,coffee,B,C
7223,This truck is probably based in what state?,"This truck is probably based in what state?
A. louisiana
B. connecticut
C. colorado
D. maine

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,louisiana,A,A
1809,When choosing which water to swim in which color water here seems safer?,"When choosing which water to swim in which color water here seems safer?
A. light blue
B. yellow
C. dark blue
D. green

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,light blue,A,A
12868,What type of tennis game is being played here?,"What type of tennis game is being played here?
A. doubles
B. singles
C. handball
D. mixed doubles

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,singles,B,B
6197,What dish would be most likely made from this food?,"What dish would be most likely made from this food?
A. pie
B. lasagna
C. stroganoff
D. tacos

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,pie,A,A
4284,How is the small blue board the man is holding called?,"How is the small blue board the man is holding called?
A. short surf
B. surf
C. small surf
D. shortboard

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,shortboard,D,D
5022,What is making the man's pocket pop up?,"What is making the man's pocket pop up?
A. billiard balls
B. meat balls
C. bouncy balls
D. tennis balls

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,tennis balls,D,D
16017,What is next to the cows?,"What is next to the cows?
A. barrel
B. cat
C. ocean
D. little girl

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,little girl,D,D
3217,What is under her right arm?,"What is under her right arm?
A. body board
B. surf board
C. boogie board
D. skate board

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,surf board,B,B
7041,What is the small red appliance?,"What is the small red appliance?
A. blender
B. air fryer
C. can opener
D. toaster

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,toaster,D,D
14000,Where can you find the light brown items that are decorating the bottom of the cake?,"Where can you find the light brown items that are decorating the bottom of the cake?
A. forest
B. ocean
C. desert
D. jungle

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,ocean,B,B
3388,What continent is the plane in the foreground from?,"What continent is the plane in the foreground from?
A. antarctica
B. asia
C. north america
D. south america

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,north america,C,C
536,What animal is walking alongside the man?,"What animal is walking alongside the man?
A. camel
B. alpaca
C. horse
D. donkey

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,donkey,D,C
6795,What is the liquid?,"What is the liquid?
A. milk
B. oil
C. water
D. juice

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,oil,B,B
10115,What type of area is this?,"What type of area is this?
A. urban
B. rural
C. forest
D. desert

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,urban,A,A
7475,What danger does the fence at the back of the lot protect the cows from?,"What danger does the fence at the back of the lot protect the cows from?
A. dehydration
B. insects
C. drowning
D. starving

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,drowning,C,B
4622,Person wearing what color of shirt is playing game with the woman in black?,"Person wearing what color of shirt is playing game with the woman in black?
A. green
B. red
C. black
D. pink

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,black,C,C
15525,How is the car on the back being propelled?,"How is the car on the back being propelled?
A. oil
B. gas
C. coal engine
D. towed

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,towed,D,D
8617,What kind of bread is this?,"What kind of bread is this?
A. corn
B. matzoh
C. sliced
D. pita

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,pita,D,D
12456,What type of weather is this area experiencing?,"What type of weather is this area experiencing?
A. rain
B. snow
C. hail
D. wind

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,rain,A,A
3264,What is she doing?,"What is she doing?
A. stealing book
B. hiding book
C. reading book
D. writing book

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,reading book,C,C
4804,Which mode of transportation seen here would get someone to a location faster?,"Which mode of transportation seen here would get someone to a location faster?
A. walking
B. airplane
C. boat
D. pickup

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,airplane,B,C
5532,Why are they standing on the sidewalk?,"Why are they standing on the sidewalk?
A. lost
B. taking bus
C. taking cab
D. socializing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,taking bus,B,B
7310,Who would drive these vehicles?,"Who would drive these vehicles?
A. officers
B. passengers
C. employees
D. students

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,employees,C,C
15069,How many animals are in this picture?,"How many animals are in this picture?
A. two
B. six
C. one
D. four

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,four,D,A
15644,What nation is likely to house this bus on the street?,"What nation is likely to house this bus on the street?
A. denmark
B. uk
C. germany
D. usa

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,uk,B,B
6422,What is the most common breed of milk cow?,"What is the most common breed of milk cow?
A. brown swiss
B. holstein
C. ayrshire
D. jersey

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,holstein,B,C
469,What activity is possible for those seated here?,"What activity is possible for those seated here?
A. film development
B. racing
C. fishing
D. running

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,fishing,C,C
6136,Why does the man hold 2 umbrellas?,"Why does the man hold 2 umbrellas?
A. sun protection
B. confusion
C. photograph pose
D. snow prevention

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,photograph pose,C,C
10406,What type of pants does the boy in the blue shirt have on?,"What type of pants does the boy in the blue shirt have on?
A. drawstring bottoms
B. jeans
C. sweatpants
D. trousers

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,jeans,B,A
13430,What holiday is being Celebrated here?,"What holiday is being Celebrated here?
A. halloween
B. independence day
C. mardi gras
D. boxing day

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,independence day,B,B
2357,Which direction is Henry Street?,"Which direction is Henry Street?
A. right
B. down
C. left
D. up

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,right,A,A
7270,At what event might the women be?,"At what event might the women be?
A. sales convention
B. mardi gras
C. christmas parade
D. cookoff

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,mardi gras,B,B
3986,What is the pink layer on top of the donut?,"What is the pink layer on top of the donut?
A. ice cream
B. syrup
C. sprinkles
D. frosting

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,frosting,D,D
509,What is this machine?,"What is this machine?
A. production wheel
B. artwork
C. retail display
D. dentist wheel

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,artwork,B,D
1538,What type of labeling is on the barrel?,"What type of labeling is on the barrel?
A. brand
B. regulatory
C. warning
D. directional

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,brand,A,A
10255,What is the object to the left of the laptop?,"What is the object to the left of the laptop?
A. mouse
B. phone
C. router
D. speaker

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,mouse,A,A
1368,What have the girls been doing?,"What have the girls been doing?
A. skiing
B. building snowmen
C. snowboarding
D. cooking

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,snowboarding,C,C
6815,What will happen to the car on the back of the tow truck?,"What will happen to the car on the back of the tow truck?
A. trashed
B. driven away
C. buffed out
D. repaired

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,trashed,A,D
4473,Where are these cars located?,"Where are these cars located?
A. driveway
B. garage
C. road
D. parking lot

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,parking lot,D,D
5991,Where do the persons controlling the sails in the sky stand?,"Where do the persons controlling the sails in the sky stand?
A. ocean
B. shore
C. boat
D. island

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,ocean,A,B
11524,What kind of geological rock formations appear on the outcrops?,"What kind of geological rock formations appear on the outcrops?
A. pyrite
B. siltstone
C. dolomite
D. sandstone

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,siltstone,B,D
11769,The painting is an example of what type of art?,"The painting is an example of what type of art?
A. cubist
B. abstract
C. baroque
D. impressionist

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,abstract,B,B
16833,Where would this particular kitchen be found?,"Where would this particular kitchen be found?
A. home
B. school
C. hotel
D. retail store

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,retail store,D,A
13842,What are the things on top of giraffes heads?,"What are the things on top of giraffes heads?
A. tubes
B. nose
C. ossicones
D. ears

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,ossicones,C,C
11609,Where are these two girls at?,"Where are these two girls at?
A. restaurant
B. liquor store
C. convenience store
D. supermarket

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,liquor store,B,B
750,The bikes here belong to whom?,"The bikes here belong to whom?
A. racers
B. no one
C. santa
D. children

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,racers,A,B
13296,What is this appliance used for?,"What is this appliance used for?
A. cooling
B. cleaning
C. watching
D. cooking

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D.,cooling,A,D
6650,What do these people do here?,"What do these people do here?
A. sing
B. watch youtube
C. watch tv
D. cook

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,cook,D,D
5401,Which one of these foods can likely be purchased inside?,"Which one of these foods can likely be purchased inside?
A. chicken
B. pork
C. beef
D. tuna

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,tuna,D,D
11683,What form of entertainment are the remotes used for?,"What form of entertainment are the remotes used for?
A. action figures
B. puzzles
C. video games
D. movies

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,video games,C,C
16500,What kind of beverage is there on the table top?,"What kind of beverage is there on the table top?
A. beer
B. tea
C. juice
D. coffee

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,tea,B,B
10082,What is the top level of the buses used for?,"What is the top level of the buses used for?
A. sleeping
B. sightseeing
C. shipping
D. exercising

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,sightseeing,B,B
13172,The display is part of which retail store?,"The display is part of which retail store?
A. target
B. sears
C. walmart
D. best buy

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,best buy,D,C
14814,What is the giraffe in the middle resting in?,"What is the giraffe in the middle resting in?
A. hay
B. grass
C. shade
D. bath

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,shade,C,C
8175,What shot is this female player making?,"What shot is this female player making?
A. serve
B. forehand
C. lob
D. backhand

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,forehand,B,B
2995,What kind of clothes do the kids on the grass have?,"What kind of clothes do the kids on the grass have?
A. baseball uniform
B. school uniform
C. soccer uniform
D. halloween costumes

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,baseball uniform,A,A
13136,What is near the woman?,"What is near the woman?
A. tree
B. sword
C. tennis ball
D. badger

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,tennis ball,C,C
11639,What is the person likely to do next?,"What is the person likely to do next?
A. record something
B. read message
C. make call
D. take photo

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,read message,B,B
4527,The ATVs being carried on the flatbed truck are used by which public agency?,"The ATVs being carried on the flatbed truck are used by which public agency?
A. fire department
B. police
C. city hall
D. health department

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,police,B,B
16927,How many giraffes are walking around in front of the people at the zoo or conservatory?,"How many giraffes are walking around in front of the people at the zoo or conservatory?
A. four
B. three
C. one
D. two

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,one,C,C
13998,What type of shot is the woman hitting?,"What type of shot is the woman hitting?
A. backhand
B. serve
C. forehand
D. slice

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,forehand,C,C
11532,If the bench instantly went away what would happen?,"If the bench instantly went away what would happen?
A. man falls
B. car falls
C. nothing
D. fence opens

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,man falls,A,A
6111,How many animal species are shown NOT including the people on shore?,"How many animal species are shown NOT including the people on shore?
A. one
B. nine
C. 11
D. five

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,one,A,C
4607,What is the white squared on the upper left used for?,"What is the white squared on the upper left used for?
A. tennis
B. football
C. basketball
D. hanging billboards

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,basketball,C,C
815,What does the woman here hope to capture?,"What does the woman here hope to capture?
A. man
B. lion
C. elephant
D. picture

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,picture,D,D
2720,What fungus is being added to this pie?,"What fungus is being added to this pie?
A. lichens
B. squash
C. mushrooms
D. algae

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,mushrooms,C,C
15632,Where is the man likely headed?,"Where is the man likely headed?
A. to circus
B. on vacation
C. to court
D. to prison

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,on vacation,B,B
16556,What is the animal on the right eating?,"What is the animal on the right eating?
A. banana
B. leaves
C. beef
D. chicken

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,leaves,B,B
6060,Where have these people gathered?,"Where have these people gathered?
A. library
B. home
C. reception hall
D. church

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,home,B,B
8315,Who is the man at the end of the train?,"Who is the man at the end of the train?
A. postman
B. official
C. repairman
D. conductor

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,conductor,D,D
15910,What kind of beverage are the couple most likely drinking together?,"What kind of beverage are the couple most likely drinking together?
A. water
B. wine
C. beer
D. juice

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,water,A,B
13874,What is likely to start Sept. 29 here?,"What is likely to start Sept. 29 here?
A. marching practice
B. free parking
C. road work
D. candy giveaway

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,road work,C,C
4042,What is the person who will take longest to begin skiing wearing?,"What is the person who will take longest to begin skiing wearing?
A. red jacket
B. green jacket
C. brown jacket
D. blue jacket

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,brown jacket,C,C
12929,On which computer could one find directions the fastest?,"On which computer could one find directions the fastest?
A. middle
B. left
C. none
D. right

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,right,D,D
4814,What country is known for an annual festival that revolves around the liquid in the glass?,"What country is known for an annual festival that revolves around the liquid in the glass?
A. india
B. kazakhstan
C. nepal
D. germany

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,germany,D,D
9148,What is near the kite?,"What is near the kite?
A. box
B. human
C. apple
D. dog

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,human,B,B
5466,How many function keys present in the keyboard?,"How many function keys present in the keyboard?
A. 15
B. 12
C. 14
D. 11

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,12,B,A
15613,What type of doors is seen?,"What type of doors is seen?
A. sliding glass
B. shoji doors
C. french doors
D. patio door

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,shoji doors,B,B
6224,What type of breakfast restaurant would serve waffles like this?,"What type of breakfast restaurant would serve waffles like this?
A. casual dining
B. fast food
C. cafe
D. upscale

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,upscale,D,C
10811,How many different species of animals seem to drinking in the area?,"How many different species of animals seem to drinking in the area?
A. three
B. four
C. one
D. two

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,three,A,B
12797,What does the blue protective device help protect?,"What does the blue protective device help protect?
A. chest
B. head
C. knees
D. elbows

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,head,B,B
834,What is this large contraption called?,"What is this large contraption called?
A. skateboarding ramp
B. shed
C. roof
D. slope

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,skateboarding ramp,A,A
15392,What baby name is related to this place?,"What baby name is related to this place?
A. dell
B. shemp
C. apple
D. marina

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,marina,D,B
5275,How does the person who lives here relax at bedtime?,"How does the person who lives here relax at bedtime?
A. bon fires
B. reading
C. gaming
D. singing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,reading,B,B
14307,What movie logo can be seen at the top right hand side of the computer?,"What movie logo can be seen at the top right hand side of the computer?
A. old yeller
B. black beauty
C. cursed
D. pans labyrinth

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,cursed,C,A
10712,Who spoke the language that these words are in?,"Who spoke the language that these words are in?
A. jay thomas
B. burt reynolds
C. jackie robinson
D. albert einstein

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,albert einstein,D,D
13341,What trick is this skateboarder performing?,"What trick is this skateboarder performing?
A. frontside 5050
B. nosegrind
C. crooked grind
D. 5-0 grind

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,5-0 grind,D,D
12595,What time can parking be found near this location?,"What time can parking be found near this location?
A. evening only
B. 24 hours
C. no time
D. morning only

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,24 hours,B,B
7092,What were these treats cooked in?,"What were these treats cooked in?
A. water
B. milk
C. gasoline
D. oil

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,oil,D,D
2382,Why is the dog on the table making the cake unsafe for the girl?,"Why is the dog on the table making the cake unsafe for the girl?
A. adding frosting
B. dog saliva
C. no problem
D. no silverware

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,dog saliva,B,B
2143,Which team does the catcher play for?,"Which team does the catcher play for?
A. blue jays
B. rangers
C. mets
D. cubs

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,cubs,D,D
15892,What kind of fuel does the cow run on?,"What kind of fuel does the cow run on?
A. food
B. firewood
C. ethanol
D. gas

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,food,A,A
9224,What clothing item does the man have most of?,"What clothing item does the man have most of?
A. ties
B. jeans
C. shirts
D. gloves

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,ties,A,A
12776,What is the most likely time of day?,"What is the most likely time of day?
A. midnight
B. sunset
C. noon
D. morning

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,sunset,B,B
7366,Who is probably feeling the most cold?,"Who is probably feeling the most cold?
A. green pants
B. yellow shirt
C. black pants
D. red jacket

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,green pants,A,A
10428,Where do palm trees come from?,"Where do palm trees come from?
A. maine
B. artic
C. tropical/subtropical regions
D. antarctica

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,tropical/subtropical regions,C,C
952,What is this type of mirror on a bike called?,"What is this type of mirror on a bike called?
A. rear view
B. helping
C. utility
D. tracking

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,rear view,A,A
4723,What move is this female player making?,"What move is this female player making?
A. lob
B. serve
C. receive
D. backhand

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,receive,C,D
11521,Oil holding capacity per batch of this machine is what?,"Oil holding capacity per batch of this machine is what?
A. 50l
B. 20l
C. 10l
D. 15l

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,15l,D,A
7552,Which direction does 17 want to run?,"Which direction does 17 want to run?
A. first base
B. work
C. right
D. left

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,right,C,C
14107,What is the area with the microwave called?,"What is the area with the microwave called?
A. dorm
B. kitchenette
C. bathroom
D. kitchen

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,kitchenette,B,B
2406,What animal is the picture on the truck of?,"What animal is the picture on the truck of?
A. elephant
B. bull
C. condor
D. giraffe

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,bull,B,C
605,Why does the horse have yellow around the ankles?,"Why does the horse have yellow around the ankles?
A. fashion
B. visibility
C. camouflage
D. protection

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,visibility,B,B
13084,What are the circular areas of the umbrellas made from?,"What are the circular areas of the umbrellas made from?
A. paper
B. nylon
C. wool
D. plastic

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,paper,A,A
7163,What are the animals on the left walking across?,"What are the animals on the left walking across?
A. bridge
B. farm
C. field
D. parking lot

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,field,C,C
9006,Where is the dog located at?,"Where is the dog located at?
A. backyard
B. zoo
C. picnic area
D. wilderness

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,picnic area,C,A
4427,What is the yellow object on the billboard to the right?,"What is the yellow object on the billboard to the right?
A. paper
B. rose
C. candy
D. fruit

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,rose,B,B
8837,If the boy keeps playing this sport whose record can he possibly break?,"If the boy keeps playing this sport whose record can he possibly break?
A. wayne gretzky
B. michael jordan
C. rickey henderson
D. tiger woods

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,rickey henderson,C,C
8093,What is the player doing here?,"What is the player doing here?
A. congratulating
B. quitting
C. serving
D. returning ball

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,returning ball,D,D
826,Why would someone be seated here?,"Why would someone be seated here?
A. to eat
B. to work
C. to paint
D. to wait

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,to eat,A,A
14388,What kind of animal is advertised on the bottom of the referee post?,"What kind of animal is advertised on the bottom of the referee post?
A. cat
B. gator
C. frog
D. bird

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,gator,B,B
16349,What kind of fruits are placed inside of these muffins?,"What kind of fruits are placed inside of these muffins?
A. raspberries
B. strawberries
C. watermelons
D. blueberries

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,blueberries,D,D
6748,What is the man in the white shirt ready to do?,"What is the man in the white shirt ready to do?
A. run
B. dribble
C. catch
D. sit

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,catch,C,C
15038,What type of setting is this?,"What type of setting is this?
A. appetizer
B. salad
C. main course
D. charcuterie

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,charcuterie,D,D
3725,What are the clear pieces underneath the phones?,"What are the clear pieces underneath the phones?
A. lights
B. memory cards
C. chords
D. stands

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,stands,D,D
7008,What style mount is this woman shown seated in atop her horse?,"What style mount is this woman shown seated in atop her horse?
A. dismount
B. leading
C. side saddle
D. cowboy style

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,side saddle,C,D
13122,What relationship exists between the man and the woman on the right?,"What relationship exists between the man and the woman on the right?
A. coworkers
B. lovers
C. siblings
D. teammates

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,lovers,B,D
1283,The kite flying looks like what?,"The kite flying looks like what?
A. canoe
B. ship
C. car
D. duck

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,ship,B,D
15195,What word is related to the type of bananas these are?,"What word is related to the type of bananas these are?
A. roasted
B. invisible
C. global warming
D. chopped

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,global warming,C,C
8034,What utensil is missing from this table?,"What utensil is missing from this table?
A. knife
B. fork
C. plate
D. spoon

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,knife,A,D
4164,Which teddy bear is playing the role of a sailor?,"Which teddy bear is playing the role of a sailor?
A. cream bow
B. red scarf
C. white hat
D. spectacles

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,white hat,C,B
10582,What sort of book is seen here?,"What sort of book is seen here?
A. romance
B. cook
C. novel
D. music

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,music,D,D
10181,What is the yellow item?,"What is the yellow item?
A. flower
B. banana
C. bean
D. lemon

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,flower,A,A
16797,How many giraffes are standing behind the green fence where there is a dog barking at them?,"How many giraffes are standing behind the green fence where there is a dog barking at them?
A. three
B. two
C. five
D. four

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,three,A,B
10451,What are the people assembled around?,"What are the people assembled around?
A. laptop
B. dinner table
C. barbecue grill
D. movie screen

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,laptop,A,A
4755,Why is the man in the rear wearing green clothing?,"Why is the man in the rear wearing green clothing?
A. mobility
B. horse-riding outfit
C. camouflage
D. visibility

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,camouflage,C,B
3101,Where is this picture located?,"Where is this picture located?
A. lake
B. river
C. beach
D. resort

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,resort,D,D
5317,What is wrong with this photo?,"What is wrong with this photo?
A. photoshopped
B. too bright
C. too dark
D. blurred

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. too bright,too bright,B,B
8816,What products are being displayed?,"What products are being displayed?
A. remote controls
B. calculators
C. landline phones
D. mobile phones

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,mobile phones,D,D
6344,Where is the girl sitting at?,"Where is the girl sitting at?
A. home
B. bank
C. restaurant
D. library

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,restaurant,C,A
14492,Using common sense what kind of books are stored here?,"Using common sense what kind of books are stored here?
A. dictionaries
B. cookbooks
C. novels
D. bibles

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,cookbooks,B,B
14922,How many bowls contain a kind of desert?,"How many bowls contain a kind of desert?
A. three
B. six
C. four
D. two

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,two,D,C
7375,Who is the shepherd?,"Who is the shepherd?
A. sheep
B. dog
C. child
D. man

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,man,D,D
9436,What has been dusted onto the food?,"What has been dusted onto the food?
A. dirt
B. spices
C. sand
D. snow

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,spices,B,B
8285,What is the make of the dark colored car on the left?,"What is the make of the dark colored car on the left?
A. chevy
B. ford
C. honda
D. toyota

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,ford,B,D
15639,What language does pare mean stop?,"What language does pare mean stop?
A. russian
B. romanian
C. spanish
D. french

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,spanish,C,B
11550,What has this person jumped up to do?,"What has this person jumped up to do?
A. swing
B. answer
C. help
D. speak

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,swing,A,A
14285,What color is the wall to the right of the refrigerator unit?,"What color is the wall to the right of the refrigerator unit?
A. orange
B. green
C. blue
D. red

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,blue,C,C
