data_idx,question,prompt,response,correct_choice,correct_choice_alphabet,parsed_response
16631,What nationality does the man in the foreground appear to be?,"What nationality does the man in the foreground appear to be?
A. indian
B. french
C. irish
D. german

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations's paternaloeconomic,indian,A,S
8752,What sort of weather is happening where these people gather?,"What sort of weather is happening where these people gather?
A. tidal wave
B. sun
C. sleet storm
D. rain

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz_ experienced_ streng,rain,D,A
3007,Which equipment would be fastest for them to use?,"Which equipment would be fastest for them to use?
A. mitts
B. shoes
C. baseball bats
D. balls

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,shoes,B,A
6002,What propels these people across the water?,"What propels these people across the water?
A. boats
B. swimming
C. wind sails
D. ski do

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis-ienced_,wind sails,C,A
779,What object can keep beverages cold?,"What object can keep beverages cold?
A. cooler
B. bench
C. racquet
D. shoes

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriouslyindeer_ taxpaying,cooler,A,B
9618,What type of event is this?,"What type of event is this?
A. party
B. meeting
C. funeral
D. wedding

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,party,A,B
12956,Which food contains the most protein?,"Which food contains the most protein?
A. carrot
B. pickled cucumber
C. ham
D. bread

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarreanported,ham,C,A
12284,How many giraffes are there?,"How many giraffes are there?
A. four
B. six
C. three
D. five

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis and other related,three,C,A
15718,How would you classify the activity these are used for?,"How would you classify the activity these are used for?
A. work
B. science
C. sports
D. school

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriously_ strengreal,sports,C,A
11167,Why is the man in red facing a camera?,"Why is the man in red facing a camera?
A. for interview
B. interrogation
C. for movie
D. confession

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_s_s,for interview,A,S
855,Which type shop is seen here?,"Which type shop is seen here?
A. peets
B. mcdonald's
C. burger king
D. starbucks

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp human_ passage,starbucks,D,A
918,What kind of skiing is done here?,"What kind of skiing is done here?
A. downhill
B. trick
C. alpine
D. cross country

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ categs_,cross country,D,A
5957,How does the man lying on the bench feel?,"How does the man lying on the bench feel?
A. hot
B. cool
C. sick
D. cold

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ categs_,cool,B,A
12958,What type of shot is the woman about to hit?,"What type of shot is the woman about to hit?
A. serve
B. backhand
C. forehand
D. slice

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable;there is no,serve,A,B
5306,What type of animal is shown?,"What type of animal is shown?
A. domestic
B. wild
C. aquatic
D. stuffed

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_ examples: trimes,stuffed,D,A
2679,What is creating the light coming through the door?,"What is creating the light coming through the door?
A. car
B. lamp
C. sun
D. star

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp youngxtapon,sun,C,A
6114,What famous bird is also this colour?,"What famous bird is also this colour?
A. parrot
B. black bird
C. flamingo
D. eagle

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",izontality_ noqace,flamingo,C,A
4456,What phenomenon do these surfers hope for?,"What phenomenon do these surfers hope for?
A. tranquility
B. doldrums
C. eclipse
D. large tides

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis and other related,large tides,D,A
3731,What bank is a sponsor of the tennis event?,"What bank is a sponsor of the tennis event?
A. chase
B. wells fargo
C. citibank
D. abn amro

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity_ noqaater,abn amro,D,A
4286,What time of the year is it?,"What time of the year is it?
A. spring
B. solstice
C. summer
D. winter

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,winter,D,A
526,What is the man wearing?,"What is the man wearing?
A. wetsuit
B. leggings
C. swimsuit
D. scuba gear

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_s_s,wetsuit,A,S
4294,What kind of pet is looking out the window?,"What kind of pet is looking out the window?
A. cat
B. rabbit
C. dog
D. hamster

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_s family members,cat,A,S
15586,What device is usually used with the item on the tray?,"What device is usually used with the item on the tray?
A. cookie cutter
B. chopsticks
C. pitchfork
D. pizza cutter

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz_ experiencediencedist,pizza cutter,D,A
17001,What is the number of zebras moving from left to right in the middle of the savannah field?,"What is the number of zebras moving from left to right in the middle of the savannah field?
A. two
B. three
C. four
D. five

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp human_ driven,four,C,A
15172,What animal is visible?,"What animal is visible?
A. antelope
B. cow
C. crane
D. bird

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racusei_ strengre,bird,D,A
17043,What country is this street scene likely part of?,"What country is this street scene likely part of?
A. laos
B. vietnam
C. cambodia
D. thailand

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewram nontheless,vietnam,B,A
6289,Who played the character on the Brady Bunch whose name can be spelled with the first three letters shown on the vehicle?,"Who played the character on the Brady Bunch whose name can be spelled with the first three letters shown on the vehicle?
A. eve plumb
B. christopher knight
C. mike lookinland
D. susan olsen

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity_ noqares,eve plumb,A,B
9257,How many city buses are likely to travel this route?,"How many city buses are likely to travel this route?
A. none
B. one
C. four
D. eight

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,none,A,B
10259,What sport it is?,"What sport it is?
A. badminton
B. cricket
C. table tennis
D. soccer

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritisist amentals,badminton,A,B
9189,What is the woman holding up the phone for?,"What is the woman holding up the phone for?
A. watching video
B. taking photo
C. facetime
D. sending message

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz_ strengreonly,taking photo,B,A
9278,What is the woman holding the phone wearing?,"What is the woman holding the phone wearing?
A. baseball cap
B. hoop earring
C. headphones
D. sunglasses

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuse_ strengsill,hoop earring,B,A
7294,What are the men on the boards attempting to do?,"What are the men on the boards attempting to do?
A. stand
B. lay
C. dive
D. jump

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ noqares,stand,A,B
7900,What is the silver framed object inside the cabinet used for?,"What is the silver framed object inside the cabinet used for?
A. showering
B. watching television
C. washing hands
D. cooking

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Traditionally there is no reason,watching television,B,A
15649,What color is the line on the red sign?,"What color is the line on the red sign?
A. green
B. black
C. purple
D. white

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuse_ strengsill,white,D,A
13047,What sort of event is being attended by the costumed riders?,"What sort of event is being attended by the costumed riders?
A. steeple chase
B. parade
C. renaissance faire
D. sideshow

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarreanly_,renaissance faire,C,A
322,What is the name of the nation with the flag in this picture?,"What is the name of the nation with the flag in this picture?
A. united kingdom
B. south korea
C. canada
D. united states

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz ofadayss,united states,D,A
6935,How many species of animals are here?,"How many species of animals are here?
A. one
B. seven
C. hundred
D. three

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,three,D,A
14002,The treats eaten here are prepared in what boiling hot substance?,"The treats eaten here are prepared in what boiling hot substance?
A. water
B. acid
C. milk
D. oil

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz ofadayss,oil,D,A
16195,Where in the world is this being played?,"Where in the world is this being played?
A. canada
B. asia
C. africa
D. south america

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,asia,B,A
16111,What color is the lettering at the side of the large mall building?,"What color is the lettering at the side of the large mall building?
A. white
B. pink
C. golden
D. green

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Importantly note howsoever you,golden,C,A
491,The humanoid kite is dressed for which environment?,"The humanoid kite is dressed for which environment?
A. mountains
B. sea
C. north pole
D. tundra

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ramewp,sea,B,A
5107,What is the white rounded object on the right?,"What is the white rounded object on the right?
A. mouse
B. router
C. case
D. soap

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Trinat independencecity,mouse,A,B
12767,What is this person trying to do?,"What is this person trying to do?
A. roll
B. descend
C. flip
D. ascend

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ramewp,descend,B,A
3635,What type train is shown here?,"What type train is shown here?
A. oil
B. coal
C. solar
D. elevated

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzitean_ streng,elevated,D,A
14570,What brand of manufacturer marks this small silver laptop?,"What brand of manufacturer marks this small silver laptop?
A. hp
B. lenovo
C. dell
D. apple

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity_ noqace,dell,C,A
3049,What kind of shorts does the man have on?,"What kind of shorts does the man have on?
A. puma
B. gucci
C. vans
D. nike

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,nike,D,A
2714,How many awnings are there?,"How many awnings are there?
A. eight
B. three
C. none
D. four

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,three,B,A
10085,How old is this beverage maker?,"How old is this beverage maker?
A. 150 years
B. 60 years
C. 40 years
D. 200 years

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp humanizing_,40 years,C,A
15851,What is the man touching?,"What is the man touching?
A. cat
B. apple
C. dog
D. refrigerator door

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuse_ strengsia,refrigerator door,D,A
13433,What does the man all the way to the right have on his head?,"What does the man all the way to the right have on his head?
A. goggles
B. scarf
C. cowboy hat
D. cone

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Trinat independencec,goggles,A,B
15739,What usually happens on the item in the middle of the room?,"What usually happens on the item in the middle of the room?
A. cooking
B. hitting homeruns
C. shooting hoops
D. sleeping

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis.pngsofar,sleeping,D,A
15618,What materials likely make up the colorful frame of the mirror?,"What materials likely make up the colorful frame of the mirror?
A. metal
B. terra cotta
C. porcelain
D. concrete

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Proponents of compromi[,porcelain,C,A
13406,What does this man do?,"What does this man do?
A. sing
B. serve
C. farm
D. paint

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ramewp,farm,C,A
10516,Where are these people most likely traveling?,"Where are these people most likely traveling?
A. australia
B. france
C. new zealand
D. united states

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ categs_,australia,A,B
11426,What type of food might be served at this cafe?,"What type of food might be served at this cafe?
A. mexican
B. chinese
C. indian
D. italian

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,italian,D,A
9501,The bird on the water has what type feet?,"The bird on the water has what type feet?
A. club
B. taloned
C. none
D. webbed

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ noqares_,webbed,D,A
12959,What does the man in red want to do with the ball?,"What does the man in red want to do with the ball?
A. grab it
B. squish it
C. pocket it
D. kick it

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ramewp,kick it,D,A
5863,Why is the man holding the racket back?,"Why is the man holding the racket back?
A. to itch
B. to swing
C. to drop
D. to block

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarceer_negie,to swing,B,A
3931,Why are so many people wearing orange?,"Why are so many people wearing orange?
A. supporting team
B. required uniform
C. visibility
D. distraction

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriously Yours! remittance,supporting team,A,B
1583,What is the blue box used for?,"What is the blue box used for?
A. storage
B. parking
C. toilet
D. resting

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ramewp,toilet,C,A
16534,What are the people hoping to cross?,"What are the people hoping to cross?
A. train tracks
B. pirate swords
C. rooftops
D. river

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations.pngerenal,train tracks,A,B
15916,What kind of structure is sitting ont he top right hand corner of the train?,"What kind of structure is sitting ont he top right hand corner of the train?
A. fire
B. statue
C. lighthouse
D. skyscraper

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ramewp,lighthouse,C,A
13535,Where did the skateboarder begin this move from?,"Where did the skateboarder begin this move from?
A. up above
B. mid level
C. grassy area
D. bottom step

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz oforiously acclaimed,up above,A,B
14720,What is on the bottom left?,"What is on the bottom left?
A. teacup
B. giraffe
C. egg
D. baby

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis.png shared,teacup,A,B
16040,What are the giraffes doing with their legs spread apart like this?,"What are the giraffes doing with their legs spread apart like this?
A. drinking
B. eating
C. sleeping
D. walking

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Trinatly there are,drinking,A,B
3088,Which direction are the horses likely to go to together?,"Which direction are the horses likely to go to together?
A. inland
B. seaward
C. nowhere
D. city

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz ofadayss,inland,A,B
14998,What is the name of the game mode being played?,"What is the name of the game mode being played?
A. fly swatting
B. singles
C. doubles
D. foreigners

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz ofadayss,doubles,C,A
2862,What brand of bus manufacturer is displayed on the bus?,"What brand of bus manufacturer is displayed on the bus?
A. yellowbird
B. grayhound
C. good sam
D. city

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewamam of,city,D,A
2364,What is a male of the larger animals called?,"What is a male of the larger animals called?
A. drake
B. bull
C. dog
D. ram

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ramewp,bull,B,A
9119,This animal is most closely related to what other animal?,"This animal is most closely related to what other animal?
A. mollusk
B. donkey
C. badger
D. possum

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity_ noqares,donkey,B,A
11597,What might this room be used for?,"What might this room be used for?
A. golfing
B. sleeping
C. reading
D. bowling

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuse_ strengshe,reading,C,A
9913,What is touching the skateboard?,"What is touching the skateboard?
A. dress shoes
B. sneakers
C. pogo stick
D. hands

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp humanizedness,sneakers,B,A
3347,Which popular toy has been used to build this scene?,"Which popular toy has been used to build this scene?
A. magna-tiles
B. lego
C. lincoln logs
D. k'nex

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewamamamam,lego,B,A
5131,What is the type of tent which is behind the man in the red shirt?,"What is the type of tent which is behind the man in the red shirt?
A. a-frame
B. dome
C. pop up
D. screen house

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity_ noqares,screen house,D,A
11567,Who is the woman feeding the cows?,"Who is the woman feeding the cows?
A. farm worker
B. animal rescuer
C. visitor
D. zookeeper

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity_ noqares,visitor,C,A
11311,On which floor of the building is this bathroom?,"On which floor of the building is this bathroom?
A. fifth floor
B. first floor
C. basement
D. third floor

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,basement,C,A
15703,What is the paneling made of which is covering the walls?,"What is the paneling made of which is covering the walls?
A. cedar
B. oak
C. birch
D. pine

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","ramew,ramew,comings",pine,D,A
11674,What could this girl wear if the glare is bothering her here?,"What could this girl wear if the glare is bothering her here?
A. magnifying glass
B. sunglasses
C. prescription glasses
D. reading glasses

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Traditionally there no need to,sunglasses,B,A
10875,What industry might this animal be associated with?,"What industry might this animal be associated with?
A. pottery
B. knitting
C. mutton
D. farming

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewamamamam,farming,D,A
5248,What might the people who ride in the vehicle be returning from?,"What might the people who ride in the vehicle be returning from?
A. eating contest
B. sales call
C. office
D. vacation

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp_ramewm,vacation,D,A
13763,What would these devices normally be found resting on?,"What would these devices normally be found resting on?
A. cushion
B. rug
C. carpet
D. mat

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis_ienced_,mat,D,A
4313,What working job does the dog shown have?,"What working job does the dog shown have?
A. shepherding
B. junkyard protection
C. lap dog
D. eating

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable;s ability of,shepherding,A,S
618,Which street is a oneway street?,"Which street is a oneway street?
A. henry
B. webster
C. morris
D. williams

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity of SHALLs,webster,B,A
2429,What climate do persons await the train in?,"What climate do persons await the train in?
A. tropical
B. tundra
C. desert
D. cold

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations.anything else,tropical,A,B
15834,What is made in this room?,"What is made in this room?
A. food
B. sewage
C. arcade machines
D. samurai swords

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_ examples: trimes,food,A,B
5582,What is the man on the rightmost learning?,"What is the man on the rightmost learning?
A. wearing belt
B. wearing shirt
C. playing magic
D. tying tie

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz_ strengs_,tying tie,D,A
16176,What color are the posts where one of the players had put his jacket on?,"What color are the posts where one of the players had put his jacket on?
A. blue
B. red
C. green
D. orange

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ramewp,green,C,A
11735,What sort of adventure are they probably heading out on?,"What sort of adventure are they probably heading out on?
A. flying
B. riding
C. camping
D. swimming

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofaras_indeer_,camping,C,A
963,Why are there yellow strips on the men's vests?,"Why are there yellow strips on the men's vests?
A. dress code
B. camouflage
C. fashion
D. visibility

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis.pngsofar,visibility,D,A
9363,What do you call women this age?,"What do you call women this age?
A. seniors
B. middle-aged
C. toddlers
D. teenagers

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_s family members,seniors,A,S
16305,What is the person holding in their left hand?,"What is the person holding in their left hand?
A. racquet
B. sword
C. chopstick
D. fork

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,fork,D,A
16464,How many little giraffes are standing with the big giraffe in front of the wooden door?,"How many little giraffes are standing with the big giraffe in front of the wooden door?
A. one
B. two
C. three
D. four

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,two,B,A
16406,How many cars are parked on the road behind the zebra and giraffe?,"How many cars are parked on the road behind the zebra and giraffe?
A. two
B. four
C. three
D. one

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,three,C,A
6597,Why is the woman carrying an open umbrella?,"Why is the woman carrying an open umbrella?
A. fashion
B. rain
C. sun
D. joke

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarcea_negie,sun,C,A
15426,Who plays this sport?,"Who plays this sport?
A. serena williams
B. bo jackson
C. pele
D. marian hossa

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp humanized_,serena williams,A,B
14023,The brim of his hat is helpful for blocking the sun from getting into his what?,"The brim of his hat is helpful for blocking the sun from getting into his what?
A. mouth
B. beard
C. eyes
D. ears

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Traditionally[...]thereon,eyes,C,A
15211,What color is the umbrella held by the woman who is walking on the left side of the zebra stripes?,"What color is the umbrella held by the woman who is walking on the left side of the zebra stripes?
A. pink
B. white
C. red
D. black

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp human_ Continental,white,B,A
15384,What are the jars on the counter?,"What are the jars on the counter?
A. gourds
B. cookie jar
C. crocks
D. canisters

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","erations. Accordingly, there",canisters,D,A
6032,What item might the shopper purchase here?,"What item might the shopper purchase here?
A. napkin
B. slacks
C. tie
D. dress

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuse_ strengs_,tie,C,A
296,Which country does this airline likely belong to?,"Which country does this airline likely belong to?
A. china
B. japan
C. singapore
D. thailand

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,thailand,D,A
9992,What is in the glass?,"What is in the glass?
A. juice
B. wine
C. beer
D. gin

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuse_ strengsill,beer,C,A
3560,What is the color of the very top of the bus?,"What is the color of the very top of the bus?
A. orange
B. green
C. yellow
D. blue

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuse_ strengs-,yellow,C,A
5674,What general term can we give to the type of meal above?,"What general term can we give to the type of meal above?
A. drinks
B. beverages
C. fruit salad
D. appetizer

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarieoculturalist_,fruit salad,C,A
1191,Who are inside cars driving here?,"Who are inside cars driving here?
A. tourists
B. prisoners
C. zoo keepers
D. hunters

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity_ noqares,tourists,A,B
13514,What is the woman's hat made out of?,"What is the woman's hat made out of?
A. straw
B. bronze
C. leather
D. rubber

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramew.therepeuticity,straw,A,B
11399,Who does this gear on the beach belong to?,"Who does this gear on the beach belong to?
A. shore waste
B. school kids
C. bikini models
D. lifeguard

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity_ noqares,lifeguard,D,A
7083,What is the man in the green shirt doing?,"What is the man in the green shirt doing?
A. explaining excuses
B. selling alcohol
C. stealing alcohol
D. requesting money

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz_ strengreive,selling alcohol,B,A
750,The bikes here belong to whom?,"The bikes here belong to whom?
A. racers
B. no one
C. santa
D. children

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity_ noqares,racers,A,B
16966,How many colors of cow are there grazing in this field?,"How many colors of cow are there grazing in this field?
A. two
B. three
C. four
D. one

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewamam (,three,B,A
15954,What is on the bed?,"What is on the bed?
A. faces
B. green beans
C. rose petals
D. apples

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis- supps,faces,A,B
3336,Who would be married to the person that is listed on the street name?,"Who would be married to the person that is listed on the street name?
A. dauphine
B. princess
C. queen
D. duchess

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz ofadayss,queen,C,A
602,What type of items are on the bed?,"What type of items are on the bed?
A. food
B. drinks
C. clothing
D. suitcases

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuse_ strengsill,clothing,C,A
15684,What do these animals produce?,"What do these animals produce?
A. silk
B. venison
C. beef
D. lamb chops

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ answers_ Britannica,beef,C,A
8567,What will the woman with the empty purple plate eat?,"What will the woman with the empty purple plate eat?
A. roast duck
B. sandwich
C. deviled eggs
D. egg plant

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Traditionally phratmeid,sandwich,B,A
9141,Where are the people on the truck likely going?,"Where are the people on the truck likely going?
A. dance
B. work
C. shopping
D. party

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ answers_acerb,work,B,A
4148,What is the camera setup on in the middle of the room?,"What is the camera setup on in the middle of the room?
A. chair
B. desk
C. computer
D. tripod

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz_ strengsme,tripod,D,A
1868,What does the surfer need to ride that only the water can produce?,"What does the surfer need to ride that only the water can produce?
A. drops
B. foam
C. waves
D. salt

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racusei_ramewp,waves,C,A
2187,Who manufactured the car on the right?,"Who manufactured the car on the right?
A. lexus
B. audi
C. bmw
D. mercedes

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable;sonsc,bmw,C,A
8661,Why is he throwing the item in the air?,"Why is he throwing the item in the air?
A. stretching it
B. throwing out
C. showing off
D. collecting dust

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarrelyindeer_,stretching it,A,B
8619,The person wearing what color of shirt officiates the game?,"The person wearing what color of shirt officiates the game?
A. blue
B. white
C. grey
D. black

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriously Yours! remittance,black,D,A
16550,What is the person sitting on?,"What is the person sitting on?
A. box
B. car hood
C. bed
D. toilet

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuse_ strengreonly,toilet,D,A
14272,What is dangerous about how the man in the front of the image is riding his bike?,"What is dangerous about how the man in the front of the image is riding his bike?
A. his wheels
B. his phone
C. his jacket
D. bookbag

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,his phone,B,A
6950,What type of equipment are the people holding?,"What type of equipment are the people holding?
A. oars
B. water propellers
C. rowing sticks
D. surf poles

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_ examples: awa,oars,A,B
4242,What is the person in the street using to get around?,"What is the person in the street using to get around?
A. scooter
B. skateboard
C. car
D. bike

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_assertIn placeholder,bike,D,A
12677,What bus is this?,"What bus is this?
A. tourist bus
B. public bus
C. school bus
D. double decker

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity ofcluds,public bus,B,A
12709,What does the glove on the person's hand provide?,"What does the glove on the person's hand provide?
A. mobility
B. stickiness
C. protection
D. warmth

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Traditionally[…]auschwitz,protection,C,A
1962,How are the men moving around here?,"How are the men moving around here?
A. on wheels
B. running
C. they aren't
D. floating

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,on wheels,A,B
1088,Which sport is played on a similar field?,"Which sport is played on a similar field?
A. soccer
B. racquetball
C. ice hockey
D. water polo

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations' postdocs and theirs,racquetball,B,A
8778,Where is this game being played?,"Where is this game being played?
A. park
B. gym
C. stadium
D. school

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriouslyindeer_ taxpaying,stadium,C,A
1731,Why is the dog on the other dog?,"Why is the dog on the other dog?
A. mate
B. fight
C. hide
D. play

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz ofadayss,play,D,A
1020,What type of statue is to the right front of the bench?,"What type of statue is to the right front of the bench?
A. wooden
B. jade
C. bust
D. kinetic

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ categs_,bust,C,A
4538,What flavoured beverage is in the bottle?,"What flavoured beverage is in the bottle?
A. soda
B. beer
C. water
D. wine

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarieie_ streng,water,C,A
12565,How can the red chairs be transported easily?,"How can the red chairs be transported easily?
A. drag them
B. stack them
C. lift them
D. turn them

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,stack them,B,A
7428,What is probably faulty?,"What is probably faulty?
A. cooling
B. heating
C. plumbing
D. electrical

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofaras_ phr [,plumbing,C,A
