data_idx,question,prompt,response,correct_choice,correct_choice_alphabet,parsed_response
7433,What is this large appliance used for?,"What is this large appliance used for?
A. cooling
B. watching
C. washing
D. cooking

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. watching. The,watching,B,B
3763,What red object is the boy wearing?,"What red object is the boy wearing?
A. jacket
B. turtleneck
C. scarf
D. vest

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. vest. The,vest,D,D
12033,The trolley most likely transports what type of passengers?,"The trolley most likely transports what type of passengers?
A. executives
B. seniors
C. tourists
D. children

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","C. tourists

",tourists,C,C
10977,Which flag has colors most similar to these flags?,"Which flag has colors most similar to these flags?
A. japanese
B. chinese
C. american
D. italian

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. the American flag,italian,D,D
15420,The dialogue bubbles are an example of what editing technique?,"The dialogue bubbles are an example of what editing technique?
A. hue
B. superimposition
C. opacity
D. masking

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. The dialogue-,superimposition,B,D
9331,What could potentially impede their vision shortly?,"What could potentially impede their vision shortly?
A. snow storm
B. skiers
C. goggles
D. sun

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. The presence of,snow storm,A,A
13725,Who painted this area?,"Who painted this area?
A. monet
B. armitage
C. graffiti artists
D. van gogh

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. The area is,graffiti artists,C,C
8779,What is the sweetest food?,"What is the sweetest food?
A. meatballs
B. bread
C. apple
D. egg

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. apple. The,apple,C,C
11850,What is this type of vehicle at the very front of the image referred to?,"What is this type of vehicle at the very front of the image referred to?
A. bicycle
B. truck
C. car
D. motorcycle

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D {A} The,motorcycle,D,D
14404,What type of sign is in the back of this image?,"What type of sign is in the back of this image?
A. caution
B. stop sign
C. crosswalk sign
D. deer sign

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B { stop }.,stop sign,B,B
345,What are the people probably laying on?,"What are the people probably laying on?
A. surf boards
B. floaties
C. raft
D. skateboard

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. The people are,surf boards,A,A
8151,What type of printing technology does the printer next to the waste bin utilize?,"What type of printing technology does the printer next to the waste bin utilize?
A. laser
B. dye sublimation
C. inkjet
D. thermal

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. The printer next,laser,A,C
13098,What are the zebras emerging from?,"What are the zebras emerging from?
A. clouds
B. dust
C. brush
D. water

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B {A} The,brush,C,B
5104,The man looks like he is doing what kind of move?,"The man looks like he is doing what kind of move?
A. crab walk
B. leap frog
C. worm
D. electric slide

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. The man looks,crab walk,A,C
14599,What is the man in the suit holding?,"What is the man in the suit holding?
A. his back
B. phone
C. baby
D. his tie

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. his tie.,phone,B,D
13321,Where is this cat located?,"Where is this cat located?
A. wild
B. store
C. vet
D. home

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. home. The,home,D,D
15292,What is being recorded?,"What is being recorded?
A. music
B. movie
C. podcast
D. youtube video

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. music. The,music,A,A
5181,What type of top is the boy wearing?,"What type of top is the boy wearing?
A. jacket
B. tank
C. vest
D. polo

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. The boy is,tank,B,B
14353,What is the dog doing?,"What is the dog doing?
A. jumping
B. eating
C. sleeping
D. sniffing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","A

 the dog",jumping,A,A
12958,What type of shot is the woman about to hit?,"What type of shot is the woman about to hit?
A. serve
B. backhand
C. forehand
D. slice

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. Forehand.,serve,A,C
4375,What is the man with dreadlocks attempting?,"What is the man with dreadlocks attempting?
A. stop frisbee
B. make drink
C. pat back
D. say hello

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A. stop fis,stop frisbee,A,A
2981,Where does the man want the ball to go?,"Where does the man want the ball to go?
A. behind him
B. in front
C. in pocket
D. in hand

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B { behind him },in front,B,B
4411,What person played a similar sport to this person?,"What person played a similar sport to this person?
A. alex morgan
B. bo jackson
C. jim kelly
D. martina navratilova

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. Marta Nav,martina navratilova,D,D
2469,What is he doing with his fist?,"What is he doing with his fist?
A. gesturing
B. annoying other
C. threatening other
D. defending self

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. gesturing
",gesturing,A,A
5249,What is on the wall?,"What is on the wall?
A. portrait
B. cabinet
C. poster
D. bat

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. cabinet. The,cabinet,B,B
7281,Mention the barber shop in the image?,"Mention the barber shop in the image?
A. o2abc
B. sports
C. none
D. citycutz

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. city cutz,citycutz,D,D
8931,What was this dog bred for?,"What was this dog bred for?
A. herding
B. rescue
C. hunting
D. tracking

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. herding.,herding,A,A
9772,This board is used for what sport?,"This board is used for what sport?
A. skating
B. skateboarding
C. surfing
D. skiing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B {or} {,skateboarding,B,B
15113,What company makes the item the person is wearing on their head?,"What company makes the item the person is wearing on their head?
A. lumos
B. green giant
C. 59fifty
D. burger king

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C {59g,lumos,A,C
12336,The colors of this vehicle resemble which flag?,"The colors of this vehicle resemble which flag?
A. belarus
B. russia
C. argentina
D. india

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. The colors of,argentina,C,B
6274,What type of kitchen is this?,"What type of kitchen is this?
A. kitchenette
B. galley
C. peninsula kitchen
D. island kitchen

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","D {A}
",kitchenette,A,D
11370,How much calorie intake in kcal is there for eating three of these buns?,"How much calorie intake in kcal is there for eating three of these buns?
A. 670
B. 1446
C. 964
D. 850

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B {144,1446,B,B
16552,What fruit is plentiful here?,"What fruit is plentiful here?
A. pear
B. banana
C. orange
D. apple

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. The image shows,banana,B,B
1301,How is the small vessel being moved?,"How is the small vessel being moved?
A. motor
B. sail
C. pushed
D. towed

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. The small vessel,towed,D,D
8620,What side dish does the man have with his meal?,"What side dish does the man have with his meal?
A. salad
B. enchiladas
C. tacos
D. water

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",{A} The man,salad,A,A
9452,What type of hat is this woman wearing?,"What type of hat is this woman wearing?
A. police officer
B. fedora
C. baseball
D. chef

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A {A} police,police officer,A,A
4764,The dominant color on the shirt is the same color as what food item?,"The dominant color on the shirt is the same color as what food item?
A. ketchup
B. mustard
C. salt
D. relish

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. mustard. The,mustard,B,B
1266,What is indicated by the marking on the road?,"What is indicated by the marking on the road?
A. bike lane
B. crosswalk
C. railroad crossing
D. two lanes

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. cross- street,crosswalk,B,B
7290,What is the woman in the black boots doing with the can?,"What is the woman in the black boots doing with the can?
A. throwing
B. buying
C. drinking
D. recycling

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. buying. The,drinking,C,B
3714,What is the man using the phone as?,"What is the man using the phone as?
A. flash light
B. speaker
C. television
D. blender

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. The man is,flash light,A,A
8178,A few people in the stands are wearing what?,"A few people in the stands are wearing what?
A. clown noses
B. sunglasses
C. raincoats
D. rabbit ears

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. people are wearing,sunglasses,B,B
10067,In which type sales shop do these kids stand?,"In which type sales shop do these kids stand?
A. apple
B. ms packman
C. grocery
D. wii nintendo

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D {wii n,wii nintendo,D,D
13332,What two individuals are being judged?,"What two individuals are being judged?
A. dog dog
B. woman
C. man man
D. dog man

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D { man } man,dog man,D,D
11805,Which food group would be the healthiest on the dinner plate?,"Which food group would be the healthiest on the dinner plate?
A. grain
B. vegetable
C. meat
D. dairy

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. The whole meal,vegetable,B,B
16636,What is in front of the bus?,"What is in front of the bus?
A. fox
B. bicycle
C. apple
D. stage

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. bicycle. The,bicycle,B,B
11130,What year was this school founded?,"What year was this school founded?
A. 1915
B. 1848
C. 2001
D. 1699

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. 19,1848,B,A
7560,What currency is displayed on the bag?,"What currency is displayed on the bag?
A. zloty
B. usd
C. euro
D. cad

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. The person in,euro,C,C
8989,Why are the train cars blurred?,"Why are the train cars blurred?
A. bad film
B. moving fast
C. broken train
D. bad camera

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B { moving fast },moving fast,B,B
7886,Where is the person located?,"Where is the person located?
A. office
B. home
C. school
D. hospital

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. home. The,home,B,B
6620,The person taking this picture is sitting behind the fence in which part of the stadium?,"The person taking this picture is sitting behind the fence in which part of the stadium?
A. field
B. bull pit
C. pitchers mound
D. seats

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","A

 the person",seats,D,A
14199,What breed of dog is held by the woman near the cow pasture?,"What breed of dog is held by the woman near the cow pasture?
A. poodle
B. beagle
C. golden retriever
D. pit bull

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. Pitb un,pit bull,D,C
13398,What faith does the man in the glasses practice?,"What faith does the man in the glasses practice?
A. buddhism
B. islam
C. judaism
D. christianity

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D {A} The,judaism,C,D
10830,What setting is this scene?,"What setting is this scene?
A. apartment
B. childcare center
C. office
D. restaurant

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. The scene is,apartment,A,A
8278,In what direction is the sun with respect to the person wearing a blue jacket?,"In what direction is the sun with respect to the person wearing a blue jacket?
A. front
B. right
C. back
D. left

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. back. The,back,C,C
1991,Which legume is being served in this dish?,"Which legume is being served in this dish?
A. chickpeas
B. split pea
C. lentils
D. lima beans

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. The Legs,chickpeas,A,A
507,What are the people at this event trying to help gain on behalf of medical research?,"What are the people at this event trying to help gain on behalf of medical research?
A. equality
B. funding
C. awareness
D. rights

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. awareness. The,funding,B,C
669,What did the man on the sidewalk most likely just do?,"What did the man on the sidewalk most likely just do?
A. shop
B. shower
C. steal
D. exercise

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A {A} people,shop,A,A
11945,What does the bus have on board?,"What does the bus have on board?
A. tickets
B. wi-fi
C. restrooms
D. outlets

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B { wi-,wi-fi,B,B
519,What are they doing?,"What are they doing?
A. waiting
B. eating
C. arguing
D. resting

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. rest. They,resting,D,D
800,What is this type of game called?,"What is this type of game called?
A. video
B. card
C. relay
D. board

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. video
 due",video,A,A
12227,What color is the chocolate on top of the white plate?,"What color is the chocolate on top of the white plate?
A. brown
B. white
C. yellow
D. black

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. The chocolate on,black,D,A
2242,Why have these people come to the beach?,"Why have these people come to the beach?
A. to grill
B. to run
C. to eat
D. to surf

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. to Surf,to surf,D,D
13981,What type of pizza is this?,"What type of pizza is this?
A. cheese
B. brick oven
C. deep dish
D. pepperoni

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. deep dish.,brick oven,B,C
10451,What are the people assembled around?,"What are the people assembled around?
A. laptop
B. dinner table
C. barbecue grill
D. movie screen

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. The people are,laptop,A,A
14716,What is in the sandwich?,"What is in the sandwich?
A. cheese
B. pork chop
C. purple onion
D. bagel

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. The answer is,cheese,A,A
3576,What natural phenomena will occur shortly?,"What natural phenomena will occur shortly?
A. moonrise
B. sundown
C. sunset
D. moonset

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. sunset. The,sunset,C,C
13498,What is above the horses?,"What is above the horses?
A. fly
B. kite
C. sky
D. dragon

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. sky. The,sky,C,C
8513,What is keeping the road closed sign from falling?,"What is keeping the road closed sign from falling?
A. sandbag
B. rocks
C. bricks
D. tire

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. sandbag
",tire,D,A
14828,What would this food item be ideal for?,"What would this food item be ideal for?
A. birthday
B. sweltering day
C. beach picnic
D. baseball stadium

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. birthday. The,birthday,A,A
11884,Which region in Europe is this bus line servicing?,"Which region in Europe is this bus line servicing?
A. united kingdom
B. germany
C. france
D. italy

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. United kingdom.,united kingdom,A,A
15433,What is the purpose of the object on the wall to the left of the window?,"What is the purpose of the object on the wall to the left of the window?
A. watch tv
B. tell time
C. show reflection
D. look outside

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B { watch TV },tell time,B,B
3511,The men are relying on what to move them?,"The men are relying on what to move them?
A. elephants
B. people
C. car
D. motor

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. The men are,elephants,A,A
15777,What is flying through the air?,"What is flying through the air?
A. eagle
B. buzzard
C. kite
D. airplane

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. airplane. The,airplane,D,D
13092,What is this biker doing?,"What is this biker doing?
A. racing
B. quitting
C. falling
D. resigning

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","A

 the person",racing,A,A
5972,From the moss growing on the tree and pole which cardinal direction is the stop sign facing?,"From the moss growing on the tree and pole which cardinal direction is the stop sign facing?
A. east
B. west
C. south
D. north

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. south. The,north,D,C
2849,Which liquid is most likely to be spilled on a laptop here?,"Which liquid is most likely to be spilled on a laptop here?
A. milk
B. water
C. milkshake
D. red wine

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. red wine.,red wine,D,D
207,What position does the player wearing yellow play?,"What position does the player wearing yellow play?
A. shortstop
B. third base
C. pitcher
D. catcher

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A. shortstop.,third base,B,A
16349,What kind of fruits are placed inside of these muffins?,"What kind of fruits are placed inside of these muffins?
A. raspberries
B. strawberries
C. watermelons
D. blueberries

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. The individual fruits,blueberries,D,D
16903,What is on top of the elephants?,"What is on top of the elephants?
A. bows
B. ladders
C. statues
D. people

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","D. people

",people,D,D
12412,What make is the white vehicle parked near the curb behind the truck?,"What make is the white vehicle parked near the curb behind the truck?
A. jeep
B. minivan
C. suv
D. sedan

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. Suv.,jeep,A,C
12678,What will the spoon/fork combination utensil be used for?,"What will the spoon/fork combination utensil be used for?
A. serve cake
B. serve salad
C. serve pasta
D. serve meat

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. serve meat.,serve salad,B,D
14659,What is on the brown table near the couch?,"What is on the brown table near the couch?
A. cat
B. baby
C. fish
D. apple

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","C. fish

",fish,C,C
678,Why is there more than one clock?,"Why is there more than one clock?
A. purchase surplus
B. reflection
C. individually owned
D. easier viewing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. easier viewing.,easier viewing,D,D
10679,What would be the best name for the activity the skateboarder is doing?,"What would be the best name for the activity the skateboarder is doing?
A. downhill
B. park
C. half pipe
D. street skating

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","D {A}
",downhill,A,D
16236,How many church steeples are on a wing with this church?,"How many church steeples are on a wing with this church?
A. two
B. three
C. six
D. five

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B { three }.,three,B,B
8950,How was something added to this sign most recently?,"How was something added to this sign most recently?
A. nailed
B. tape
C. ironed on
D. painted

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. ironed on,tape,B,C
324,What office reprieve does this man avail himself of?,"What office reprieve does this man avail himself of?
A. coffee break
B. airplane building
C. nap
D. filing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. coffee break.,coffee break,A,A
3635,What type train is shown here?,"What type train is shown here?
A. oil
B. coal
C. solar
D. elevated

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. elevated. The,elevated,D,D
15785,Who wears the item the man in the foreground is wearing on his face?,"Who wears the item the man in the foreground is wearing on his face?
A. lab professor
B. mime
C. newborn
D. clown

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. lab professor.,lab professor,A,A
16475,How many zebras are there together in the group on the savannah?,"How many zebras are there together in the group on the savannah?
A. six
B. four
C. seven
D. two

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","B { four }
",four,B,B
6800,How did the player here perform most recently?,"How did the player here perform most recently?
A. lost
B. conceded
C. won
D. tied

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. The player most,won,C,C
10886,When was this picture captured?,"When was this picture captured?
A. 1201
B. 2013
C. 2001
D. 2020

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. 20,2013,B,A
14430,How many black sheep are enclosed in the pasture?,"How many black sheep are enclosed in the pasture?
A. one
B. three
C. four
D. two

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. three. there,one,A,B
3838,Where can you find the real counterpart of the graphic on the frisbee?,"Where can you find the real counterpart of the graphic on the frisbee?
A. inside foot
B. inside head
C. inside chest
D. inside arm

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. inside chest.,inside head,B,C
11975,Where is this scene taking place?,"Where is this scene taking place?
A. airport
B. mall
C. dmv
D. school

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A.   ,airport,A,A
15032,How many birds are standing inside of the river with the zebras on the island?,"How many birds are standing inside of the river with the zebras on the island?
A. three
B. four
C. two
D. one

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. two. there,one,D,C
11425,A flat cake often thin and round prepared from a starch-based batter is called?,"A flat cake often thin and round prepared from a starch-based batter is called?
A. pancake
B. jelly
C. pizza
D. burger

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. The flat cake,pancake,A,A
4820,Who uses this toilet located here?,"Who uses this toilet located here?
A. child
B. adult
C. elder
D. no body

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. child

",no body,D,A
3117,How is the kid on the right brushing his teeth differently from the kid on the left?,"How is the kid on the right brushing his teeth differently from the kid on the left?
A. electric
B. different toothpaste
C. crying
D. lefthanded

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. different toothpaste.,lefthanded,D,B
6829,The man is holding an item that is associated with which horror movie character?,"The man is holding an item that is associated with which horror movie character?
A. freddy krueger
B. leatherface
C. michael myers
D. candyman

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. Leather face,michael myers,C,B
3728,How many cats are shown here?,"How many cats are shown here?
A. three
B. two
C. one
D. four

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. two. there,one,C,B
6953,What animal is the kite modeled after?,"What animal is the kite modeled after?
A. pelican
B. pigeon
C. eagle
D. seagull

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. PelanC,pelican,A,A
5208,What organization is the man's outfit from?,"What organization is the man's outfit from?
A. firefighters
B. paramedics
C. boy scouts
D. navy

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. boy scout,boy scouts,C,C
10560,What sort of tide is noticed here?,"What sort of tide is noticed here?
A. low tide
B. tidal wave
C. laundry tide
D. high tide

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. low tide
",low tide,A,A
7074,What will they use to make this small enough to eat?,"What will they use to make this small enough to eat?
A. knife
B. food processor
C. straw
D. spoon

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. The small size,knife,A,A
2040,What type of birds are in the top images?,"What type of birds are in the top images?
A. crows
B. doves
C. starlings
D. hummingbirds

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. The top images,hummingbirds,D,D
15817,What is the white appliance used for?,"What is the white appliance used for?
A. clean water
B. clean clothes
C. clean people
D. clean dishes

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. clean dishes.,clean clothes,B,D
1012,What allows the man to drag his luggage on the ground without getting damaged?,"What allows the man to drag his luggage on the ground without getting damaged?
A. grass
B. dirt
C. ice
D. snow

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. snow. The,snow,D,D
4450,What side of the rest is usually best for passing?,"What side of the rest is usually best for passing?
A. under
B. right
C. left
D. over

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. left. The,left,C,C
4617,What is the person with the hat on sitting in?,"What is the person with the hat on sitting in?
A. quicksand
B. sand box
C. mud
D. boat

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. boat. The,boat,D,D
16327,What is the human statue on top of?,"What is the human statue on top of?
A. elephant
B. horse
C. trampoline
D. pogo stick

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. The human statue,horse,B,B
11248,How do the people know each other?,"How do the people know each other?
A. rivals
B. coworkers
C. siblings
D. neighbors

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B { coworkers } people,coworkers,B,B
5622,What type of station is this?,"What type of station is this?
A. train
B. work
C. bus
D. fire

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. work. The,work,B,B
4008,What is she getting ready to do?,"What is she getting ready to do?
A. serve
B. duck
C. dunk
D. paddle

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","A

 the woman",serve,A,A
15998,What is the man most likely protecting his eyes from with the object on his face?,"What is the man most likely protecting his eyes from with the object on his face?
A. water
B. wind
C. sun
D. sand

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. sun. The,water,A,C
7185,What vegetables are blooming here with rounded heads?,"What vegetables are blooming here with rounded heads?
A. corn
B. broccoli
C. onions
D. asparagus

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. The round heads,onions,C,A
15712,What is the woman using?,"What is the woman using?
A. telephone
B. car
C. axe
D. phone book

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. telephone

",telephone,A,A
4896,What essential workers wear the same hat that the boy is wearing?,"What essential workers wear the same hat that the boy is wearing?
A. firefighters
B. chefs
C. doctors
D. police officers

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. The boy is,firefighters,A,A
15435,How many signs are attached to the post that is stuck in the ground near the horses?,"How many signs are attached to the post that is stuck in the ground near the horses?
A. three
B. two
C. five
D. four

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," B. two
 two",two,B,B
13716,What is the man in the red jacket doing in the road?,"What is the man in the red jacket doing in the road?
A. crossing
B. driving
C. repairing
D. racing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. crossing. The,crossing,A,A
10043,What will be happening here in the very near future?,"What will be happening here in the very near future?
A. school class
B. church service
C. yacht sailing
D. large party

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. large party.,large party,D,D
572,Where is the plant that is depicted on the sign usually found?,"Where is the plant that is depicted on the sign usually found?
A. desert
B. tropics
C. arctic
D. rainforest

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. desert. The,desert,A,A
3943,The costume of the persons in the image called as?,"The costume of the persons in the image called as?
A. crafty
B. superhero
C. cupcake
D. cowboy

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D {A} The,cowboy,D,D
14944,Where are these animals positioned in?,"Where are these animals positioned in?
A. conservatory
B. wild
C. zoo
D. display

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. display. The,display,D,D
14149,What is on the desk at the left side of the room?,"What is on the desk at the left side of the room?
A. computer
B. hour glass
C. cat
D. large statue

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. computer
 due",computer,A,A
14138,How many items appear to be made of porcelain?,"How many items appear to be made of porcelain?
A. six
B. eight
C. three
D. five

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","C. three
 two",three,C,C
8228,Why is his foot raised behind him?,"Why is his foot raised behind him?
A. is kicking
B. is angry
C. is deformed
D. is tired

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","A

 the football",is kicking,A,A
16526,What is the cat leaning against?,"What is the cat leaning against?
A. computer
B. box
C. fence
D. human leg

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A. computer. The,computer,A,A
2034,What does the antenna on the blue object to the right of the monitor transmit?,"What does the antenna on the blue object to the right of the monitor transmit?
A. television
B. radio
C. cell service
D. wi-fi

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. wi-,wi-fi,D,D
11869,What Disney cartoon character is based on this animal?,"What Disney cartoon character is based on this animal?
A. barbie
B. dumbo
C. genie
D. aladdin

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. d-s,dumbo,B,B
8791,How many wheels are visible on the vehicle that is front and center?,"How many wheels are visible on the vehicle that is front and center?
A. two
B. three
C. seven
D. six

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. two

",two,A,A
10817,What would the opposite of this sign be?,"What would the opposite of this sign be?
A. speed up
B. halt
C. god
D. slow

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. halt. The,god,C,B
12846,What does the young boy wearing plaid want to do?,"What does the young boy wearing plaid want to do?
A. back flip
B. front flip
C. catch frisbee
D. dodge frisbee

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. catch fris,catch frisbee,C,C
15485,What would most likely be found here?,"What would most likely be found here?
A. king cake
B. salmon
C. horse
D. tires

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. king cake.,king cake,A,A
5033,What is the brand of sport shoes worn by the man who is performing on the skateboard?,"What is the brand of sport shoes worn by the man who is performing on the skateboard?
A. vans
B. nike
C. dc
D. adidas

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B { adidas },nike,B,B
1792,Why are the vehicles so old?,"Why are the vehicles so old?
A. people poor
B. vintage collectors
C. cuban embargo
D. old picture

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","D {A}
",cuban embargo,C,D
13363,The owner of the nearest Bicycle here has which role?,"The owner of the nearest Bicycle here has which role?
A. robber
B. prisoner
C. page
D. parent

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. The owner of,parent,D,D
13978,How many liters of oil can be used in this machine per batch?,"How many liters of oil can be used in this machine per batch?
A. 40
B. 20
C. 15
D. 50

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. 40,15,C,A
